,depCity,arrCity,routes
110,"('경상북도', '안동')","('경기도', '동두천')",0.0
111,"('경기도', '동두천')","('경상북도', '안동')",0.0
112,"('경상북도', '안동')","('전라북도', '임실')",0.0
113,"('전라북도', '임실')","('경상북도', '안동')",0.0
114,"('경상북도', '안동')","('강원도', '동해')",1.0
115,"('강원도', '동해')","('경상북도', '안동')",1.0
116,"('경상북도', '안동')","('부산', '부산')",1.0
117,"('부산', '부산')","('경상북도', '안동')",1.0
118,"('경상북도', '안동')","('전라남도', '무안')",0.0
119,"('전라남도', '무안')","('경상북도', '안동')",0.0
120,"('경상북도', '안동')","('전라북도', '완주')",0.0
121,"('전라북도', '완주')","('경상북도', '안동')",0.0
122,"('경상북도', '안동')","('강원도', '철원')",0.0
123,"('강원도', '철원')","('경상북도', '안동')",0.0
124,"('경상북도', '안동')","('경기도', '안양')",0.0
125,"('경기도', '안양')","('경상북도', '안동')",0.0
126,"('경상북도', '안동')","('강원도', '강릉')",0.0
127,"('강원도', '강릉')","('경상북도', '안동')",0.0
128,"('경상북도', '안동')","('경기도', '의정부')",0.0
129,"('경기도', '의정부')","('경상북도', '안동')",0.0
130,"('경상북도', '안동')","('경기도', '연천')",0.0
131,"('경기도', '연천')","('경상북도', '안동')",0.0
132,"('경상북도', '안동')","('충청북도', '충주')",0.0
133,"('충청북도', '충주')","('경상북도', '안동')",0.0
134,"('경상북도', '안동')","('경상남도', '함안')",0.0
135,"('경상남도', '함안')","('경상북도', '안동')",0.0
136,"('경상북도', '안동')","('대전', '대전')",0.0
137,"('대전', '대전')","('경상북도', '안동')",0.0
138,"('경상북도', '안동')","('경상남도', '사천')",0.0
139,"('경상남도', '사천')","('경상북도', '안동')",0.0
140,"('경상북도', '안동')","('서울', '서울')",1.0
141,"('서울', '서울')","('경상북도', '안동')",1.0
142,"('경상북도', '안동')","('경기도', '파주')",0.0
143,"('경기도', '파주')","('경상북도', '안동')",0.0
144,"('경상북도', '안동')","('충청북도', '단양')",1.0
145,"('충청북도', '단양')","('경상북도', '안동')",1.0
146,"('경상북도', '안동')","('강원도', '평창')",0.0
147,"('강원도', '평창')","('경상북도', '안동')",0.0
148,"('경상북도', '안동')","('충청북도', '옥천')",0.0
149,"('충청북도', '옥천')","('경상북도', '안동')",0.0
150,"('경상북도', '안동')","('세종', '세종')",0.0
151,"('세종', '세종')","('경상북도', '안동')",0.0
152,"('경상북도', '안동')","('인천', '인천')",0.0
153,"('인천', '인천')","('경상북도', '안동')",0.0
154,"('경상북도', '안동')","('충청북도', '청주')",0.0
155,"('충청북도', '청주')","('경상북도', '안동')",0.0
156,"('경상북도', '안동')","('경상북도', '김천')",0.0
