,depCity,arrCity,routes
202,"('경기도', '남양주')","('경상북도', '예천')",
203,"('경상북도', '예천')","('경기도', '남양주')",
204,"('경기도', '남양주')","('충청남도', '천안')",
205,"('충청남도', '천안')","('경기도', '남양주')",
206,"('경기도', '남양주')","('경기도', '평택')",
207,"('경기도', '평택')","('경기도', '남양주')",
208,"('경기도', '남양주')","('전라남도', '함평')",
209,"('전라남도', '함평')","('경기도', '남양주')",
210,"('경기도', '남양주')","('경기도', '오산')",
211,"('경기도', '오산')","('경기도', '남양주')",
212,"('경기도', '남양주')","('전라남도', '목포')",
213,"('전라남도', '목포')","('경기도', '남양주')",
214,"('경기도', '남양주')","('충청북도', '옥천')",0.0
215,"('충청북도', '옥천')","('경기도', '남양주')",0.0
216,"('경기도', '남양주')","('경상북도', '포항')",0.0
217,"('경상북도', '포항')","('경기도', '남양주')",0.0
218,"('경기도', '남양주')","('전라북도', '익산')",0.0
219,"('전라북도', '익산')","('경기도', '남양주')",0.0
220,"('경기도', '남양주')","('경기도', '연천')",
221,"('경기도', '연천')","('경기도', '남양주')",
222,"('경기도', '남양주')","('경기도', '파주')",
223,"('경기도', '파주')","('경기도', '남양주')",
224,"('경기도', '남양주')","('강원도', '태백')",
225,"('강원도', '태백')","('경기도', '남양주')",
226,"('경기도', '남양주')","('경상북도', '구미')",
227,"('경상북도', '구미')","('경기도', '남양주')",
228,"('경기도', '남양주')","('충청남도', '아산')",
229,"('충청남도', '아산')","('경기도', '남양주')",
230,"('경기도', '남양주')","('강원도', '강릉')",
231,"('강원도', '강릉')","('경기도', '남양주')",
232,"('경기도', '남양주')","('강원도', '동해')",
233,"('강원도', '동해')","('경기도', '남양주')",
234,"('경기도', '남양주')","('경기도', '양평')",
235,"('경기도', '양평')","('경기도', '남양주')",
236,"('경기도', '남양주')","('강원도', '원주')",
237,"('강원도', '원주')","('경기도', '남양주')",
238,"('경기도', '남양주')","('강원도', '정선')",
239,"('강원도', '정선')","('경기도', '남양주')",
240,"('경기도', '남양주')","('경상북도', '안동')",
241,"('경상북도', '안동')","('경기도', '남양주')",
242,"('경기도', '남양주')","('경기도', '화성')",0.0
243,"('경기도', '화성')","('경기도', '남양주')",0.0
244,"('경기도', '남양주')","('경상북도', '영주')",
245,"('경상북도', '영주')","('경기도', '남양주')",
246,"('경기도', '남양주')","('경상북도', '의성')",
247,"('경상북도', '의성')","('경기도', '남양주')",
248,"('경기도', '남양주')","('경상남도', '양산')",
249,"('경상남도', '양산')","('경기도', '남양주')",
250,"('경기도', '남양주')","('전라남도', '나주')",0.0
251,"('전라남도', '나주')","('경기도', '남양주')",0.0
252,"('경기도', '남양주')","('전라북도', '군산')",0.0
253,"('전라북도', '군산')","('경기도', '남양주')",0.0
254,"('경기도', '남양주')","('충청남도', '예산')",0.0
255,"('충청남도', '예산')","('경기도', '남양주')",0.0
256,"('경기도', '남양주')","('충청북도', '충주')",
257,"('충청북도', '충주')","('경기도', '남양주')",
258,"('경기도', '남양주')","('전라북도', '김제')",
259,"('전라북도', '김제')","('경기도', '남양주')",
260,"('경기도', '남양주')","('경상북도', '칠곡')",
261,"('경상북도', '칠곡')","('경기도', '남양주')",
262,"('경기도', '남양주')","('경상남도', '창원')",0.0
263,"('경상남도', '창원')","('경기도', '남양주')",0.0
264,"('경기도', '남양주')","('충청북도', '제천')",
265,"('충청북도', '제천')","('경기도', '남양주')",
266,"('경기도', '남양주')","('전라남도', '광양')",
267,"('전라남도', '광양')","('경기도', '남양주')",
268,"('경기도', '남양주')","('세종', '세종')",
269,"('세종', '세종')","('경기도', '남양주')",
270,"('경기도', '남양주')","('경기도', '안양')",
271,"('경기도', '안양')","('경기도', '남양주')",
272,"('경기도', '남양주')","('전라북도', '임실')",
273,"('전라북도', '임실')","('경기도', '남양주')",
274,"('경기도', '남양주')","('전라북도', '남원')",
275,"('전라북도', '남원')","('경기도', '남양주')",
276,"('경기도', '남양주')","('경상남도', '진주')",
277,"('경상남도', '진주')","('경기도', '남양주')",
278,"('경기도', '남양주')","('경상남도', '하동')",
279,"('경상남도', '하동')","('경기도', '남양주')",
280,"('경기도', '남양주')","('경기도', '동두천')",
281,"('경기도', '동두천')","('경기도', '남양주')",
282,"('경기도', '남양주')","('경상남도', '김해')",
283,"('경상남도', '김해')","('경기도', '남양주')",
284,"('경기도', '남양주')","('충청북도', '영동')",
285,"('충청북도', '영동')","('경기도', '남양주')",
286,"('경기도', '남양주')","('대구', '대구')",
287,"('대구', '대구')","('경기도', '남양주')",
288,"('경기도', '남양주')","('경상북도', '영덕')",
289,"('경상북도', '영덕')","('경기도', '남양주')",
290,"('경기도', '남양주')","('경상북도', '경주')",
291,"('경상북도', '경주')","('경기도', '남양주')",
292,"('경기도', '남양주')","('경상북도', '상주')",
293,"('경상북도', '상주')","('경기도', '남양주')",
294,"('경기도', '남양주')","('전라북도', '완주')",
295,"('전라북도', '완주')","('경기도', '남양주')",
296,"('경기도', '남양주')","('경상북도', '영천')",
297,"('경상북도', '영천')","('경기도', '남양주')",
298,"('경기도', '남양주')","('전라북도', '전주')",
299,"('전라북도', '전주')","('경기도', '남양주')",
300,"('경기도', '남양주')","('강원도', '평창')",
301,"('강원도', '평창')","('경기도', '남양주')",
302,"('경기도', '남양주')","('충청남도', '논산')",
303,"('충청남도', '논산')","('경기도', '남양주')",
304,"('경기도', '남양주')","('경상북도', '경산')",
305,"('경상북도', '경산')","('경기도', '남양주')",
306,"('경기도', '남양주')","('전라북도', '정읍')",
307,"('전라북도', '정읍')","('경기도', '남양주')",
308,"('경기도', '남양주')","('충청남도', '서천')",
309,"('충청남도', '서천')","('경기도', '남양주')",
310,"('경기도', '남양주')","('충청남도', '계룡')",0.0
311,"('충청남도', '계룡')","('경기도', '남양주')",0.0
312,"('경기도', '남양주')","('강원도', '영월')",
313,"('강원도', '영월')","('경기도', '남양주')",
314,"('경기도', '남양주')","('경상북도', '문경')",0.0
315,"('경상북도', '문경')","('경기도', '남양주')",0.0
316,"('경기도', '남양주')","('부산', '부산')",
317,"('부산', '부산')","('경기도', '남양주')",
318,"('경기도', '남양주')","('경기도', '가평')",
319,"('경기도', '가평')","('경기도', '남양주')",
320,"('경기도', '남양주')","('경상북도', '봉화')",
321,"('경상북도', '봉화')","('경기도', '남양주')",
322,"('경기도', '남양주')","('울산', '울산')",
323,"('울산', '울산')","('경기도', '남양주')",
324,"('경기도', '남양주')","('전라남도', '곡성')",0.0
325,"('전라남도', '곡성')","('경기도', '남양주')",0.0
326,"('경기도', '남양주')","('전라남도', '보성')",
327,"('전라남도', '보성')","('경기도', '남양주')",
328,"('경기도', '남양주')","('전라남도', '화순')",
329,"('전라남도', '화순')","('경기도', '남양주')",
330,"('경기도', '남양주')","('경상북도', '청도')",0.0
331,"('경상북도', '청도')","('경기도', '남양주')",0.0
332,"('경기도', '남양주')","('경기도', '광명')",
333,"('경기도', '광명')","('경기도', '남양주')",
334,"('경기도', '남양주')","('대전', '대전')",
335,"('대전', '대전')","('경기도', '남양주')",
336,"('경기도', '남양주')","('충청남도', '공주')",
337,"('충청남도', '공주')","('경기도', '남양주')",
338,"('경기도', '남양주')","('인천', '인천')",
339,"('인천', '인천')","('경기도', '남양주')",
340,"('경기도', '남양주')","('경상북도', '김천')",
341,"('경상북도', '김천')","('경기도', '남양주')",
342,"('경기도', '남양주')","('강원도', '철원')",
343,"('강원도', '철원')","('경기도', '남양주')",
344,"('경기도', '남양주')","('경기도', '의정부')",
345,"('경기도', '의정부')","('경기도', '남양주')",
346,"('경기도', '남양주')","('경기도', '고양')",
347,"('경기도', '고양')","('경기도', '남양주')",
348,"('경기도', '남양주')","('전라남도', '순천')",0.0
349,"('전라남도', '순천')","('경기도', '남양주')",0.0
350,"('경기도', '남양주')","('전라남도', '장성')",
351,"('전라남도', '장성')","('경기도', '남양주')",
352,"('경기도', '남양주')","('경상남도', '함안')",
353,"('경상남도', '함안')","('경기도', '남양주')",
354,"('경기도', '남양주')","('서울', '서울')",1.0
355,"('서울', '서울')","('경기도', '남양주')",1.0
356,"('경기도', '남양주')","('전라남도', '여수')",
357,"('전라남도', '여수')","('경기도', '남양주')",
358,"('경기도', '남양주')","('경상북도', '군위')",
359,"('경상북도', '군위')","('경기도', '남양주')",
360,"('경기도', '남양주')","('경기도', '부천')",0.0
361,"('경기도', '부천')","('경기도', '남양주')",0.0
362,"('경기도', '남양주')","('충청남도', '홍성')",
363,"('충청남도', '홍성')","('경기도', '남양주')",
364,"('경기도', '남양주')","('강원도', '춘천')",1.0
365,"('강원도', '춘천')","('경기도', '남양주')",1.0
366,"('경기도', '남양주')","('전라남도', '무안')",
367,"('전라남도', '무안')","('경기도', '남양주')",
368,"('경기도', '남양주')","('경상남도', '사천')",
369,"('경상남도', '사천')","('경기도', '남양주')",
370,"('경기도', '남양주')","('충청북도', '청주')",
371,"('충청북도', '청주')","('경기도', '남양주')",
372,"('경기도', '남양주')","('충청북도', '증평')",
373,"('충청북도', '증평')","('경기도', '남양주')",
374,"('강원도', '횡성')","('충청북도', '음성')",
375,"('충청북도', '음성')","('강원도', '횡성')",
376,"('강원도', '횡성')","('광주', '광주')",0.0
377,"('광주', '광주')","('강원도', '횡성')",0.0
378,"('강원도', '횡성')","('경기도', '수원')",
379,"('경기도', '수원')","('강원도', '횡성')",
380,"('강원도', '횡성')","('충청남도', '보령')",
381,"('충청남도', '보령')","('강원도', '횡성')",
382,"('강원도', '횡성')","('경상남도', '밀양')",
383,"('경상남도', '밀양')","('강원도', '횡성')",
384,"('강원도', '횡성')","('강원도', '삼척')",
385,"('강원도', '삼척')","('강원도', '횡성')",
386,"('강원도', '횡성')","('경상북도', '예천')",
387,"('경상북도', '예천')","('강원도', '횡성')",
388,"('강원도', '횡성')","('충청남도', '천안')",
389,"('충청남도', '천안')","('강원도', '횡성')",
390,"('강원도', '횡성')","('경기도', '평택')",
391,"('경기도', '평택')","('강원도', '횡성')",
392,"('강원도', '횡성')","('전라남도', '함평')",
393,"('전라남도', '함평')","('강원도', '횡성')",
394,"('강원도', '횡성')","('경기도', '오산')",
395,"('경기도', '오산')","('강원도', '횡성')",
396,"('강원도', '횡성')","('전라남도', '목포')",
397,"('전라남도', '목포')","('강원도', '횡성')",
398,"('강원도', '횡성')","('충청북도', '옥천')",0.0
399,"('충청북도', '옥천')","('강원도', '횡성')",0.0
400,"('강원도', '횡성')","('경상북도', '포항')",0.0
401,"('경상북도', '포항')","('강원도', '횡성')",0.0
402,"('강원도', '횡성')","('전라북도', '익산')",0.0
403,"('전라북도', '익산')","('강원도', '횡성')",0.0
404,"('강원도', '횡성')","('경기도', '연천')",
405,"('경기도', '연천')","('강원도', '횡성')",
406,"('강원도', '횡성')","('경기도', '파주')",
407,"('경기도', '파주')","('강원도', '횡성')",
408,"('강원도', '횡성')","('강원도', '태백')",
409,"('강원도', '태백')","('강원도', '횡성')",
410,"('강원도', '횡성')","('경상북도', '구미')",
411,"('경상북도', '구미')","('강원도', '횡성')",
412,"('강원도', '횡성')","('충청남도', '아산')",
413,"('충청남도', '아산')","('강원도', '횡성')",
414,"('강원도', '횡성')","('강원도', '강릉')",
415,"('강원도', '강릉')","('강원도', '횡성')",
416,"('강원도', '횡성')","('강원도', '동해')",
417,"('강원도', '동해')","('강원도', '횡성')",
418,"('강원도', '횡성')","('경기도', '양평')",
419,"('경기도', '양평')","('강원도', '횡성')",
420,"('강원도', '횡성')","('강원도', '원주')",
421,"('강원도', '원주')","('강원도', '횡성')",
422,"('강원도', '횡성')","('강원도', '정선')",
423,"('강원도', '정선')","('강원도', '횡성')",
424,"('강원도', '횡성')","('경상북도', '안동')",
425,"('경상북도', '안동')","('강원도', '횡성')",
426,"('강원도', '횡성')","('경기도', '화성')",0.0
427,"('경기도', '화성')","('강원도', '횡성')",0.0
428,"('강원도', '횡성')","('경상북도', '영주')",
429,"('경상북도', '영주')","('강원도', '횡성')",
430,"('강원도', '횡성')","('경상북도', '의성')",
431,"('경상북도', '의성')","('강원도', '횡성')",
432,"('강원도', '횡성')","('경상남도', '양산')",
433,"('경상남도', '양산')","('강원도', '횡성')",
434,"('강원도', '횡성')","('전라남도', '나주')",0.0
435,"('전라남도', '나주')","('강원도', '횡성')",0.0
436,"('강원도', '횡성')","('전라북도', '군산')",0.0
437,"('전라북도', '군산')","('강원도', '횡성')",0.0
438,"('강원도', '횡성')","('충청남도', '예산')",0.0
439,"('충청남도', '예산')","('강원도', '횡성')",0.0
440,"('강원도', '횡성')","('충청북도', '충주')",
441,"('충청북도', '충주')","('강원도', '횡성')",
442,"('강원도', '횡성')","('전라북도', '김제')",
443,"('전라북도', '김제')","('강원도', '횡성')",
444,"('강원도', '횡성')","('경상북도', '칠곡')",
445,"('경상북도', '칠곡')","('강원도', '횡성')",
446,"('강원도', '횡성')","('경상남도', '창원')",0.0
447,"('경상남도', '창원')","('강원도', '횡성')",0.0
448,"('강원도', '횡성')","('충청북도', '제천')",
449,"('충청북도', '제천')","('강원도', '횡성')",
450,"('강원도', '횡성')","('전라남도', '광양')",
451,"('전라남도', '광양')","('강원도', '횡성')",
452,"('강원도', '횡성')","('세종', '세종')",
453,"('세종', '세종')","('강원도', '횡성')",
454,"('강원도', '횡성')","('경기도', '안양')",
455,"('경기도', '안양')","('강원도', '횡성')",
456,"('강원도', '횡성')","('전라북도', '임실')",
457,"('전라북도', '임실')","('강원도', '횡성')",
458,"('강원도', '횡성')","('전라북도', '남원')",
459,"('전라북도', '남원')","('강원도', '횡성')",
460,"('강원도', '횡성')","('경상남도', '진주')",
461,"('경상남도', '진주')","('강원도', '횡성')",
462,"('강원도', '횡성')","('경상남도', '하동')",
463,"('경상남도', '하동')","('강원도', '횡성')",
464,"('강원도', '횡성')","('경기도', '동두천')",
465,"('경기도', '동두천')","('강원도', '횡성')",
466,"('강원도', '횡성')","('경상남도', '김해')",
467,"('경상남도', '김해')","('강원도', '횡성')",
468,"('강원도', '횡성')","('충청북도', '영동')",
469,"('충청북도', '영동')","('강원도', '횡성')",
470,"('강원도', '횡성')","('대구', '대구')",
471,"('대구', '대구')","('강원도', '횡성')",
472,"('강원도', '횡성')","('경상북도', '영덕')",
473,"('경상북도', '영덕')","('강원도', '횡성')",
474,"('강원도', '횡성')","('경상북도', '경주')",
475,"('경상북도', '경주')","('강원도', '횡성')",
476,"('강원도', '횡성')","('경상북도', '상주')",
477,"('경상북도', '상주')","('강원도', '횡성')",
478,"('강원도', '횡성')","('전라북도', '완주')",
479,"('전라북도', '완주')","('강원도', '횡성')",
480,"('강원도', '횡성')","('경상북도', '영천')",
481,"('경상북도', '영천')","('강원도', '횡성')",
482,"('강원도', '횡성')","('전라북도', '전주')",
483,"('전라북도', '전주')","('강원도', '횡성')",
484,"('강원도', '횡성')","('강원도', '평창')",
485,"('강원도', '평창')","('강원도', '횡성')",
486,"('강원도', '횡성')","('충청남도', '논산')",
487,"('충청남도', '논산')","('강원도', '횡성')",
488,"('강원도', '횡성')","('경상북도', '경산')",
489,"('경상북도', '경산')","('강원도', '횡성')",
490,"('강원도', '횡성')","('전라북도', '정읍')",
491,"('전라북도', '정읍')","('강원도', '횡성')",
492,"('강원도', '횡성')","('충청남도', '서천')",
493,"('충청남도', '서천')","('강원도', '횡성')",
494,"('강원도', '횡성')","('충청남도', '계룡')",0.0
495,"('충청남도', '계룡')","('강원도', '횡성')",0.0
496,"('강원도', '횡성')","('강원도', '영월')",
497,"('강원도', '영월')","('강원도', '횡성')",
498,"('강원도', '횡성')","('경상북도', '문경')",0.0
499,"('경상북도', '문경')","('강원도', '횡성')",0.0
500,"('강원도', '횡성')","('부산', '부산')",
501,"('부산', '부산')","('강원도', '횡성')",
502,"('강원도', '횡성')","('경기도', '가평')",
503,"('경기도', '가평')","('강원도', '횡성')",
504,"('강원도', '횡성')","('경상북도', '봉화')",
505,"('경상북도', '봉화')","('강원도', '횡성')",
506,"('강원도', '횡성')","('울산', '울산')",
507,"('울산', '울산')","('강원도', '횡성')",
508,"('강원도', '횡성')","('전라남도', '곡성')",0.0
509,"('전라남도', '곡성')","('강원도', '횡성')",0.0
510,"('강원도', '횡성')","('전라남도', '보성')",
511,"('전라남도', '보성')","('강원도', '횡성')",
512,"('강원도', '횡성')","('전라남도', '화순')",
513,"('전라남도', '화순')","('강원도', '횡성')",
514,"('강원도', '횡성')","('경상북도', '청도')",0.0
515,"('경상북도', '청도')","('강원도', '횡성')",0.0
516,"('강원도', '횡성')","('경기도', '광명')",
517,"('경기도', '광명')","('강원도', '횡성')",
518,"('강원도', '횡성')","('대전', '대전')",
519,"('대전', '대전')","('강원도', '횡성')",
520,"('강원도', '횡성')","('충청남도', '공주')",
521,"('충청남도', '공주')","('강원도', '횡성')",
522,"('강원도', '횡성')","('인천', '인천')",
523,"('인천', '인천')","('강원도', '횡성')",
524,"('강원도', '횡성')","('경상북도', '김천')",
525,"('경상북도', '김천')","('강원도', '횡성')",
526,"('강원도', '횡성')","('강원도', '철원')",
527,"('강원도', '철원')","('강원도', '횡성')",
528,"('강원도', '횡성')","('경기도', '의정부')",
529,"('경기도', '의정부')","('강원도', '횡성')",
530,"('강원도', '횡성')","('경기도', '고양')",
531,"('경기도', '고양')","('강원도', '횡성')",
