,0,1
2095,"('충청북도', '음성')","('전라남도', '순천')"
2096,"('전라남도', '순천')","('경상남도', '진주')"
2097,"('경상남도', '진주')","('전라남도', '순천')"
2098,"('전라남도', '순천')","('강원도', '평창')"
2099,"('강원도', '평창')","('전라남도', '순천')"
2100,"('전라남도', '순천')","('경상남도', '양산')"
2101,"('경상남도', '양산')","('전라남도', '순천')"
2102,"('전라남도', '순천')","('전라북도', '김제')"
2103,"('전라북도', '김제')","('전라남도', '순천')"
2104,"('전라남도', '순천')","('전라북도', '임실')"
2105,"('전라북도', '임실')","('전라남도', '순천')"
2106,"('전라남도', '순천')","('충청남도', '보령')"
2107,"('충청남도', '보령')","('전라남도', '순천')"
2108,"('전라남도', '순천')","('충청북도', '제천')"
2109,"('충청북도', '제천')","('전라남도', '순천')"
2110,"('전라남도', '순천')","('충청북도', '영동')"
2111,"('충청북도', '영동')","('전라남도', '순천')"
2112,"('전라남도', '순천')","('충청남도', '천안')"
2113,"('충청남도', '천안')","('전라남도', '순천')"
2114,"('전라남도', '순천')","('전라북도', '정읍')"
2115,"('전라북도', '정읍')","('전라남도', '순천')"
2116,"('전라남도', '순천')","('경상북도', '영덕')"
2117,"('경상북도', '영덕')","('전라남도', '순천')"
2118,"('전라남도', '순천')","('경상북도', '김천')"
2119,"('경상북도', '김천')","('전라남도', '순천')"
2120,"('전라남도', '순천')","('대구', '대구')"
2121,"('대구', '대구')","('전라남도', '순천')"
2122,"('전라남도', '순천')","('전라남도', '목포')"
2123,"('전라남도', '목포')","('전라남도', '순천')"
2124,"('경상북도', '문경')","('서울', '서울')"
2125,"('서울', '서울')","('경상북도', '문경')"
2126,"('경상북도', '문경')","('전라남도', '나주')"
2127,"('전라남도', '나주')","('경상북도', '문경')"
2128,"('경상북도', '문경')","('충청남도', '계룡')"
2129,"('충청남도', '계룡')","('경상북도', '문경')"
2130,"('경상북도', '문경')","('경상남도', '창원')"
2131,"('경상남도', '창원')","('경상북도', '문경')"
2132,"('경상북도', '문경')","('경상북도', '예천')"
2133,"('경상북도', '예천')","('경상북도', '문경')"
2134,"('경상북도', '문경')","('전라남도', '보성')"
2135,"('전라남도', '보성')","('경상북도', '문경')"
2136,"('경상북도', '문경')","('경상북도', '상주')"
2137,"('경상북도', '상주')","('경상북도', '문경')"
2138,"('경상북도', '문경')","('경기도', '파주')"
2139,"('경기도', '파주')","('경상북도', '문경')"
2140,"('경상북도', '문경')","('경상북도', '경주')"
2141,"('경상북도', '경주')","('경상북도', '문경')"
2142,"('경상북도', '문경')","('충청북도', '증평')"
2143,"('충청북도', '증평')","('경상북도', '문경')"
2144,"('경상북도', '문경')","('경기도', '양평')"
2145,"('경기도', '양평')","('경상북도', '문경')"
2146,"('경상북도', '문경')","('세종', '세종')"
2147,"('세종', '세종')","('경상북도', '문경')"
2148,"('경상북도', '문경')","('강원도', '횡성')"
2149,"('강원도', '횡성')","('경상북도', '문경')"
2150,"('경상북도', '문경')","('경상남도', '김해')"
2151,"('경상남도', '김해')","('경상북도', '문경')"
2152,"('경상북도', '문경')","('경기도', '평택')"
2153,"('경기도', '평택')","('경상북도', '문경')"
2154,"('경상북도', '문경')","('전라남도', '함평')"
2155,"('전라남도', '함평')","('경상북도', '문경')"
2156,"('경상북도', '문경')","('경기도', '연천')"
2157,"('경기도', '연천')","('경상북도', '문경')"
2158,"('경상북도', '문경')","('경상북도', '안동')"
2159,"('경상북도', '안동')","('경상북도', '문경')"
2160,"('경상북도', '문경')","('경기도', '광명')"
2161,"('경기도', '광명')","('경상북도', '문경')"
2162,"('경상북도', '문경')","('경상남도', '함안')"
2163,"('경상남도', '함안')","('경상북도', '문경')"
2164,"('경상북도', '문경')","('경기도', '오산')"
2165,"('경기도', '오산')","('경상북도', '문경')"
2166,"('경상북도', '문경')","('경상북도', '영천')"
2167,"('경상북도', '영천')","('경상북도', '문경')"
2168,"('경상북도', '문경')","('강원도', '삼척')"
2169,"('강원도', '삼척')","('경상북도', '문경')"
2170,"('경상북도', '문경')","('강원도', '원주')"
2171,"('강원도', '원주')","('경상북도', '문경')"
2172,"('경상북도', '문경')","('경기도', '남양주')"
2173,"('경기도', '남양주')","('경상북도', '문경')"
2174,"('경상북도', '문경')","('경상북도', '의성')"
2175,"('경상북도', '의성')","('경상북도', '문경')"
2176,"('경상북도', '문경')","('충청북도', '충주')"
2177,"('충청북도', '충주')","('경상북도', '문경')"
2178,"('경상북도', '문경')","('경상북도', '경산')"
2179,"('경상북도', '경산')","('경상북도', '문경')"
2180,"('경상북도', '문경')","('인천', '인천')"
2181,"('인천', '인천')","('경상북도', '문경')"
2182,"('경상북도', '문경')","('경기도', '고양')"
2183,"('경기도', '고양')","('경상북도', '문경')"
2184,"('경상북도', '문경')","('경기도', '수원')"
2185,"('경기도', '수원')","('경상북도', '문경')"
2186,"('경상북도', '문경')","('부산', '부산')"
2187,"('부산', '부산')","('경상북도', '문경')"
2188,"('경상북도', '문경')","('충청북도', '단양')"
2189,"('충청북도', '단양')","('경상북도', '문경')"
2190,"('경상북도', '문경')","('강원도', '정선')"
2191,"('강원도', '정선')","('경상북도', '문경')"
2192,"('경상북도', '문경')","('경상북도', '봉화')"
2193,"('경상북도', '봉화')","('경상북도', '문경')"
2194,"('경상북도', '문경')","('경기도', '안양')"
2195,"('경기도', '안양')","('경상북도', '문경')"
2196,"('경상북도', '문경')","('경상남도', '하동')"
2197,"('경상남도', '하동')","('경상북도', '문경')"
2198,"('경상북도', '문경')","('충청남도', '아산')"
2199,"('충청남도', '아산')","('경상북도', '문경')"
2200,"('경상북도', '문경')","('전라남도', '광양')"
2201,"('전라남도', '광양')","('경상북도', '문경')"
2202,"('경상북도', '문경')","('경상북도', '구미')"
2203,"('경상북도', '구미')","('경상북도', '문경')"
2204,"('경상북도', '문경')","('경상북도', '영주')"
2205,"('경상북도', '영주')","('경상북도', '문경')"
2206,"('경상북도', '문경')","('강원도', '영월')"
2207,"('강원도', '영월')","('경상북도', '문경')"
2208,"('경상북도', '문경')","('충청남도', '서천')"
2209,"('충청남도', '서천')","('경상북도', '문경')"
2210,"('경상북도', '문경')","('충청남도', '논산')"
2211,"('충청남도', '논산')","('경상북도', '문경')"
2212,"('경상북도', '문경')","('전라남도', '여수')"
2213,"('전라남도', '여수')","('경상북도', '문경')"
2214,"('경상북도', '문경')","('경상남도', '사천')"
2215,"('경상남도', '사천')","('경상북도', '문경')"
2216,"('경상북도', '문경')","('전라북도', '남원')"
2217,"('전라북도', '남원')","('경상북도', '문경')"
2218,"('경상북도', '문경')","('전라북도', '전주')"
2219,"('전라북도', '전주')","('경상북도', '문경')"
2220,"('경상북도', '문경')","('울산', '울산')"
2221,"('울산', '울산')","('경상북도', '문경')"
2222,"('경상북도', '문경')","('전라북도', '완주')"
2223,"('전라북도', '완주')","('경상북도', '문경')"
2224,"('경상북도', '문경')","('전라남도', '화순')"
2225,"('전라남도', '화순')","('경상북도', '문경')"
2226,"('경상북도', '문경')","('대전', '대전')"
2227,"('대전', '대전')","('경상북도', '문경')"
2228,"('경상북도', '문경')","('경기도', '동두천')"
2229,"('경기도', '동두천')","('경상북도', '문경')"
2230,"('경상북도', '문경')","('경상남도', '밀양')"
2231,"('경상남도', '밀양')","('경상북도', '문경')"
2232,"('경상북도', '문경')","('강원도', '철원')"
2233,"('강원도', '철원')","('경상북도', '문경')"
2234,"('경상북도', '문경')","('강원도', '강릉')"
2235,"('강원도', '강릉')","('경상북도', '문경')"
2236,"('경상북도', '문경')","('충청남도', '홍성')"
2237,"('충청남도', '홍성')","('경상북도', '문경')"
2238,"('경상북도', '문경')","('경상북도', '군위')"
2239,"('경상북도', '군위')","('경상북도', '문경')"
2240,"('경상북도', '문경')","('충청남도', '공주')"
2241,"('충청남도', '공주')","('경상북도', '문경')"
2242,"('경상북도', '문경')","('전라남도', '장성')"
2243,"('전라남도', '장성')","('경상북도', '문경')"
2244,"('경상북도', '문경')","('강원도', '동해')"
2245,"('강원도', '동해')","('경상북도', '문경')"
2246,"('경상북도', '문경')","('경기도', '가평')"
2247,"('경기도', '가평')","('경상북도', '문경')"
2248,"('경상북도', '문경')","('강원도', '태백')"
2249,"('강원도', '태백')","('경상북도', '문경')"
2250,"('경상북도', '문경')","('충청북도', '청주')"
2251,"('충청북도', '청주')","('경상북도', '문경')"
2252,"('경상북도', '문경')","('경상북도', '칠곡')"
2253,"('경상북도', '칠곡')","('경상북도', '문경')"
2254,"('경상북도', '문경')","('경기도', '의정부')"
2255,"('경기도', '의정부')","('경상북도', '문경')"
2256,"('경상북도', '문경')","('전라남도', '무안')"
2257,"('전라남도', '무안')","('경상북도', '문경')"
2258,"('경상북도', '문경')","('충청북도', '음성')"
2259,"('충청북도', '음성')","('경상북도', '문경')"
2260,"('경상북도', '문경')","('경상남도', '진주')"
2261,"('경상남도', '진주')","('경상북도', '문경')"
2262,"('경상북도', '문경')","('강원도', '평창')"
2263,"('강원도', '평창')","('경상북도', '문경')"
2264,"('경상북도', '문경')","('경상남도', '양산')"
2265,"('경상남도', '양산')","('경상북도', '문경')"
2266,"('경상북도', '문경')","('전라북도', '김제')"
2267,"('전라북도', '김제')","('경상북도', '문경')"
2268,"('경상북도', '문경')","('전라북도', '임실')"
2269,"('전라북도', '임실')","('경상북도', '문경')"
2270,"('경상북도', '문경')","('충청남도', '보령')"
2271,"('충청남도', '보령')","('경상북도', '문경')"
2272,"('경상북도', '문경')","('충청북도', '제천')"
2273,"('충청북도', '제천')","('경상북도', '문경')"
2274,"('경상북도', '문경')","('충청북도', '영동')"
2275,"('충청북도', '영동')","('경상북도', '문경')"
2276,"('경상북도', '문경')","('충청남도', '천안')"
2277,"('충청남도', '천안')","('경상북도', '문경')"
2278,"('경상북도', '문경')","('전라북도', '정읍')"
2279,"('전라북도', '정읍')","('경상북도', '문경')"
2280,"('경상북도', '문경')","('경상북도', '영덕')"
2281,"('경상북도', '영덕')","('경상북도', '문경')"
2282,"('경상북도', '문경')","('경상북도', '김천')"
2283,"('경상북도', '김천')","('경상북도', '문경')"
2284,"('경상북도', '문경')","('대구', '대구')"
2285,"('대구', '대구')","('경상북도', '문경')"
2286,"('경상북도', '문경')","('전라남도', '목포')"
2287,"('전라남도', '목포')","('경상북도', '문경')"
2288,"('서울', '서울')","('전라남도', '나주')"
2289,"('전라남도', '나주')","('서울', '서울')"
2290,"('서울', '서울')","('충청남도', '계룡')"
2291,"('충청남도', '계룡')","('서울', '서울')"
2292,"('서울', '서울')","('경상남도', '창원')"
2293,"('경상남도', '창원')","('서울', '서울')"
2294,"('서울', '서울')","('경상북도', '예천')"
2295,"('경상북도', '예천')","('서울', '서울')"
2296,"('서울', '서울')","('전라남도', '보성')"
2297,"('전라남도', '보성')","('서울', '서울')"
2298,"('서울', '서울')","('경상북도', '상주')"
2299,"('경상북도', '상주')","('서울', '서울')"
2300,"('서울', '서울')","('경기도', '파주')"
2301,"('경기도', '파주')","('서울', '서울')"
2302,"('서울', '서울')","('경상북도', '경주')"
2303,"('경상북도', '경주')","('서울', '서울')"
2304,"('서울', '서울')","('충청북도', '증평')"
2305,"('충청북도', '증평')","('서울', '서울')"
2306,"('서울', '서울')","('경기도', '양평')"
2307,"('경기도', '양평')","('서울', '서울')"
2308,"('서울', '서울')","('세종', '세종')"
2309,"('세종', '세종')","('서울', '서울')"
2310,"('서울', '서울')","('강원도', '횡성')"
2311,"('강원도', '횡성')","('서울', '서울')"
2312,"('서울', '서울')","('경상남도', '김해')"
2313,"('경상남도', '김해')","('서울', '서울')"
2314,"('서울', '서울')","('경기도', '평택')"
2315,"('경기도', '평택')","('서울', '서울')"
2316,"('서울', '서울')","('전라남도', '함평')"
2317,"('전라남도', '함평')","('서울', '서울')"
2318,"('서울', '서울')","('경기도', '연천')"
2319,"('경기도', '연천')","('서울', '서울')"
2320,"('서울', '서울')","('경상북도', '안동')"
2321,"('경상북도', '안동')","('서울', '서울')"
2322,"('서울', '서울')","('경기도', '광명')"
2323,"('경기도', '광명')","('서울', '서울')"
2324,"('서울', '서울')","('경상남도', '함안')"
