,depCity,arrCity,routes
245,"('경기도', '고양')","('전라남도', '화순')",
246,"('전라남도', '화순')","('전라북도', '남원')",
247,"('전라북도', '남원')","('전라남도', '화순')",
248,"('전라남도', '화순')","('충청북도', '제천')",
249,"('충청북도', '제천')","('전라남도', '화순')",
250,"('전라남도', '화순')","('전라북도', '임실')",
251,"('전라북도', '임실')","('전라남도', '화순')",
252,"('전라남도', '화순')","('경상남도', '진주')",
253,"('경상남도', '진주')","('전라남도', '화순')",
254,"('전라남도', '화순')","('전라남도', '순천')",1.0
255,"('전라남도', '순천')","('전라남도', '화순')",1.0
256,"('전라남도', '화순')","('경상북도', '상주')",0.0
257,"('경상북도', '상주')","('전라남도', '화순')",0.0
258,"('전라남도', '화순')","('강원도', '강릉')",
259,"('강원도', '강릉')","('전라남도', '화순')",
260,"('전라남도', '화순')","('강원도', '원주')",
261,"('강원도', '원주')","('전라남도', '화순')",
262,"('전라남도', '화순')","('강원도', '춘천')",0.0
263,"('강원도', '춘천')","('전라남도', '화순')",0.0
264,"('전라남도', '화순')","('전라북도', '익산')",1.0
265,"('전라북도', '익산')","('전라남도', '화순')",1.0
266,"('전라남도', '화순')","('충청북도', '음성')",
267,"('충청북도', '음성')","('전라남도', '화순')",
268,"('전라남도', '화순')","('경상남도', '사천')",
269,"('경상남도', '사천')","('전라남도', '화순')",
270,"('전라남도', '화순')","('부산', '부산')",
271,"('부산', '부산')","('전라남도', '화순')",
272,"('전라남도', '화순')","('전라남도', '장성')",
273,"('전라남도', '장성')","('전라남도', '화순')",
274,"('전라남도', '화순')","('경기도', '화성')",0.0
275,"('경기도', '화성')","('전라남도', '화순')",0.0
276,"('전라남도', '화순')","('충청북도', '충주')",
277,"('충청북도', '충주')","('전라남도', '화순')",
278,"('전라남도', '화순')","('경상북도', '봉화')",
279,"('경상북도', '봉화')","('전라남도', '화순')",
280,"('전라남도', '화순')","('강원도', '횡성')",0.0
281,"('강원도', '횡성')","('전라남도', '화순')",0.0
282,"('전라남도', '화순')","('울산', '울산')",
283,"('울산', '울산')","('전라남도', '화순')",
284,"('전라남도', '화순')","('경상북도', '영주')",
285,"('경상북도', '영주')","('전라남도', '화순')",
286,"('전라남도', '화순')","('인천', '인천')",
287,"('인천', '인천')","('전라남도', '화순')",
288,"('전라남도', '화순')","('경기도', '오산')",0.0
289,"('경기도', '오산')","('전라남도', '화순')",0.0
290,"('전라남도', '화순')","('경상북도', '안동')",0.0
291,"('경상북도', '안동')","('전라남도', '화순')",0.0
292,"('전라남도', '화순')","('경상남도', '양산')",
293,"('경상남도', '양산')","('전라남도', '화순')",
294,"('전라남도', '화순')","('전라북도', '완주')",
295,"('전라북도', '완주')","('전라남도', '화순')",
296,"('전라남도', '화순')","('충청북도', '증평')",0.0
297,"('충청북도', '증평')","('전라남도', '화순')",0.0
